NEIGHBORHOOD_DISTRICT_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Magnolia/Queen Anne,h1n1pdm,2019_W19,0.046791305,0.010385516,0.046790018,0.210557577,0.046790472,4
NA,h1n1pdm,2019_W19,3.68E-05,1.10E-27,3.67E-05,1.17493E+18,3.68E-05,1
North,h1n1pdm,2019_W19,0.033108909,0.007847008,0.033108136,0.1395309,0.033108639,4
Northeast,h1n1pdm,2019_W19,0.035203319,0.00814247,0.035202439,0.152016234,0.035202897,4
Northwest,h1n1pdm,2019_W19,0.030447303,0.006545208,0.030446519,0.141457486,0.030446964,4
Southeast,h1n1pdm,2019_W19,0.029255883,0.006380515,0.029255125,0.133976468,0.029255525,4
Southwest,h1n1pdm,2019_W19,0.041337756,0.008530761,0.041336625,0.200053169,0.041337167,4
Ballard,h1n1pdm,2019_W20,0.034995235,0.007756361,0.034994424,0.157694832,0.034995071,4
Central,h1n1pdm,2019_W20,0.032349612,0.007397628,0.032348841,0.141291905,0.032349353,4
Delridge Neighborhoods,h1n1pdm,2019_W20,0.023925482,0.004766041,0.023924811,0.119947346,0.023925128,4
Downtown,h1n1pdm,2019_W20,0.034619714,0.007917358,0.034618847,0.151196354,0.034619308,4
East,h1n1pdm,2019_W20,0.0289274,0.006329271,0.028926651,0.132045677,0.028927044,4
Greater Duwamish,h1n1pdm,2019_W20,0.048093424,0.010739682,0.048092089,0.215105558,0.04809252,4
Lake Union,h1n1pdm,2019_W20,0.020787528,0.00468974,0.020787043,0.092028425,0.020787405,3
Magnolia/Queen Anne,h1n1pdm,2019_W20,0.036422889,0.007983385,0.036421917,0.165967622,0.036422351,4
NA,h1n1pdm,2019_W20,2.77E-05,1.10E-29,2.77E-05,6.65468E+19,2.77E-05,1
North,h1n1pdm,2019_W20,0.023925286,0.005628851,0.02392478,0.101571301,0.023925257,4
Northeast,h1n1pdm,2019_W20,0.026227724,0.006007165,0.026227115,0.114372732,0.02622756,4
Northwest,h1n1pdm,2019_W20,0.021914228,0.004627877,0.021913734,0.103635235,0.021914212,3
Southeast,h1n1pdm,2019_W20,0.021283035,0.004563982,0.021282544,0.099121406,0.021282972,3
Southwest,h1n1pdm,2019_W20,0.030272253,0.006118352,0.030271511,0.149581962,0.030272111,4
Ballard,h1n1pdm,2019_W21,0.02466794,0.005391521,0.024667504,0.112717996,0.024668248,4
Central,h1n1pdm,2019_W21,0.023365551,0.005285018,0.023365098,0.103172096,0.023365686,4
Delridge Neighborhoods,h1n1pdm,2019_W21,0.017397681,0.003363617,0.017397309,0.089861806,0.017397796,3
Downtown,h1n1pdm,2019_W21,0.025605069,0.005792141,0.025604522,0.113050919,0.025605067,4
East,h1n1pdm,2019_W21,0.021199904,0.004562188,0.021199455,0.098386542,0.02119996,3
Greater Duwamish,h1n1pdm,2019_W21,0.036954356,0.008153375,0.036953428,0.167284003,0.036953972,4
Lake Union,h1n1pdm,2019_W21,0.014750022,0.003280859,0.014749759,0.066228377,0.014750187,3
Magnolia/Queen Anne,h1n1pdm,2019_W21,0.027131428,0.005857117,0.027130813,0.125518393,0.027131372,4
NA,h1n1pdm,2019_W21,1.99E-05,7.91E-32,1.99E-05,4.78E+21,1.99E-05,1
North,h1n1pdm,2019_W21,0.016544873,0.003856882,0.016544613,0.070884338,0.016545131,3
Northeast,h1n1pdm,2019_W21,0.018699607,0.004231997,0.018699266,0.082522756,0.01869978,3
Northwest,h1n1pdm,2019_W21,0.01509369,0.003122296,0.015093461,0.072866477,0.015094029,3
Southeast,h1n1pdm,2019_W21,0.014816511,0.003115144,0.014816271,0.070377441,0.014816788,3
Southwest,h1n1pdm,2019_W21,0.021214699,0.004185401,0.021214331,0.107382632,0.021215077,3
Ballard,h1n1pdm,2019_W22,0.016708249,0.003590742,0.016708163,0.077638982,0.016709097,3
Central,h1n1pdm,2019_W22,0.016216484,0.003618594,0.016216344,0.07257698,0.016217113,3
Delridge Neighborhoods,h1n1pdm,2019_W22,0.012156103,0.002270658,0.012156029,0.06498085,0.012156762,3
Downtown,h1n1pdm,2019_W22,0.018196967,0.004061028,0.018196758,0.081431881,0.018197514,3
East,h1n1pdm,2019_W22,0.014928974,0.003149563,0.014928834,0.070666664,0.014929554,3
Greater Duwamish,h1n1pdm,2019_W22,0.027284752,0.005931445,0.027284295,0.125347044,0.027285172,4
Lake Union,h1n1pdm,2019_W22,0.010056697,0.002198999,0.010056643,0.045929863,0.010057195,3
Magnolia/Queen Anne,h1n1pdm,2019_W22,0.019419639,0.004116132,0.019419404,0.091496842,0.019420234,3
NA,h1n1pdm,2019_W22,1.38E-05,4.38E-34,1.38E-05,4.12E+23,1.38E-05,1
North,h1n1pdm,2019_W22,0.010993708,0.002533174,0.010993669,0.047648488,0.010994289,3
Northeast,h1n1pdm,2019_W22,0.012810881,0.002857025,0.012810797,0.057367254,0.012811459,3
Northwest,h1n1pdm,2019_W22,0.009989346,0.002017284,0.009989348,0.049393723,0.00999004,3
Southeast,h1n1pdm,2019_W22,0.009911308,0.00203621,0.009911294,0.048174228,0.009911942,3
Southwest,h1n1pdm,2019_W22,0.014285734,0.002740859,0.014285702,0.074347871,0.014286655,3
Ballard,h1n1pdm,2019_W23,0.010948842,0.002304926,0.010949062,0.051929296,0.01095024,3
Central,h1n1pdm,2019_W23,0.010888679,0.002388553,0.010888835,0.049565425,0.010889861,3
Delridge Neighborhoods,h1n1pdm,2019_W23,0.008217416,0.001475355,0.008217606,0.0456916,0.008218598,3
Downtown,h1n1pdm,2019_W23,0.01251145,0.002744993,0.012511573,0.05694403,0.01251264,3
East,h1n1pdm,2019_W23,0.010170992,0.002095041,0.010171143,0.049302742,0.01017214,3
Greater Duwamish,h1n1pdm,2019_W23,0.019490065,0.004159721,0.019490107,0.091189323,0.019491492,3
Lake Union,h1n1pdm,2019_W23,0.006633711,0.001420496,0.006633844,0.030932351,0.006634554,3
Magnolia/Queen Anne,h1n1pdm,2019_W23,0.013447631,0.002787468,0.013447772,0.0647786,0.01344897,3
NA,h1n1pdm,2019_W23,9.25E-06,1.96E-36,9.24E-06,4.10E+25,9.25E-06,1
North,h1n1pdm,2019_W23,0.007067481,0.001604157,0.007067635,0.03109146,0.007068398,3
Northeast,h1n1pdm,2019_W23,0.008491122,0.001859261,0.008491273,0.038720771,0.008492134,3
Northwest,h1n1pdm,2019_W23,0.006396121,0.001255689,0.006396306,0.032526349,0.006397128,3
Southeast,h1n1pdm,2019_W23,0.006414367,0.001282306,0.006414538,0.032034104,0.006415328,3
Southwest,h1n1pdm,2019_W23,0.009306926,0.001728756,0.009307169,0.050020452,0.009308335,3
Ballard,h1n1pdm,2019_W24,0.006996825,0.001435624,0.00699731,0.034038141,0.006998764,3
Central,h1n1pdm,2019_W24,0.007129982,0.00153008,0.007130415,0.033166965,0.007131759,3
Delridge Neighborhoods,h1n1pdm,2019_W24,0.005417154,0.000929189,0.005417559,0.031517992,0.005418785,2
Downtown,h1n1pdm,2019_W24,0.008388986,0.001800701,0.008389436,0.039015533,0.008390897,3
East,h1n1pdm,2019_W24,0.006757576,0.001351886,0.006757993,0.033717441,0.006759301,3
Greater Duwamish,h1n1pdm,2019_W24,0.013576948,0.002831157,0.013577503,0.065000919,0.013579539,3
Lake Union,h1n1pdm,2019_W24,0.004267301,0.000890308,0.004267598,0.020416272,0.004268486,2
Magnolia/Queen Anne,h1n1pdm,2019_W24,0.009081223,0.001831386,0.009081721,0.044951186,0.009083351,3
NA,h1n1pdm,2019_W24,6.04E-06,7.46E-39,6.04E-06,4.59E+27,6.04E-06,1
North,h1n1pdm,2019_W24,0.00443079,0.000985915,0.004431114,0.019876996,0.004432052,2
Northeast,h1n1pdm,2019_W24,0.005488414,0.001174117,0.005488778,0.02561007,0.005489876,3
Northwest,h1n1pdm,2019_W24,0.003993847,0.000758207,0.003994173,0.020996131,0.003995115,2
Southeast,h1n1pdm,2019_W24,0.00404829,0.000783332,0.004048609,0.020881245,0.004049537,2
Southwest,h1n1pdm,2019_W24,0.005912962,0.00105751,0.005913418,0.032995638,0.005914777,3
Ballard,h1n1pdm,2019_W25,0.004391104,0.000872281,0.004391826,0.022052324,0.004393584,2
Central,h1n1pdm,2019_W25,0.004585025,0.000956222,0.004585727,0.021934817,0.00458745,2
Delridge Neighborhoods,h1n1pdm,2019_W25,0.003507094,0.00057054,0.003507669,0.021502701,0.003509101,2
Downtown,h1n1pdm,2019_W25,0.005523959,0.001152445,0.005524739,0.026419142,0.005526682,3
East,h1n1pdm,2019_W25,0.004409185,0.000850844,0.00440985,0.022795611,0.0044115,2
Greater Duwamish,h1n1pdm,2019_W25,0.009288198,0.001880053,0.009289297,0.045790362,0.009292146,3
Lake Union,h1n1pdm,2019_W25,0.002695817,0.000544306,0.002696263,0.013320023,0.002697347,2
Magnolia/Queen Anne,h1n1pdm,2019_W25,0.006022578,0.001173666,0.006023423,0.030834274,0.006025548,3
NA,h1n1pdm,2019_W25,3.88E-06,2.48E-41,3.87E-06,5.66E+29,3.88E-06,1
North,h1n1pdm,2019_W25,0.002727966,0.000591143,0.002728444,0.012559054,0.002729587,2
Northeast,h1n1pdm,2019_W25,0.003483926,0.000723296,0.003484489,0.016742055,0.00348586,2
Northwest,h1n1pdm,2019_W25,0.002449099,0.000446561,0.002449534,0.013397658,0.00245059,2
Southeast,h1n1pdm,2019_W25,0.002509168,0.000466735,0.002509605,0.013455575,0.002510668,2
Southwest,h1n1pdm,2019_W25,0.003689302,0.000630934,0.003689924,0.02151781,0.003691458,2
Ballard,h1n1pdm,2019_W26,0.002716496,0.000517838,0.002717434,0.014201599,0.002719517,2
Central,h1n1pdm,2019_W26,0.002906412,0.000583856,0.00290738,0.01442017,0.002909533,2
Delridge Neighborhoods,h1n1pdm,2019_W26,0.002238135,0.000342269,0.00223885,0.014584472,0.002240472,2
Downtown,h1n1pdm,2019_W26,0.003585531,0.000720636,0.003586654,0.017782826,0.003589163,2
East,h1n1pdm,2019_W26,0.002835883,0.000523189,0.002836785,0.015320833,0.002838808,2
Greater Duwamish,h1n1pdm,2019_W26,0.006263589,0.001219983,0.006265282,0.03206219,0.006269131,3
Lake Union,h1n1pdm,2019_W26,0.001678766,0.000325111,0.001679349,0.008638957,0.001680644,2
Magnolia/Queen Anne,h1n1pdm,2019_W26,0.003937159,0.000734893,0.003938351,0.02102554,0.003941036,2
NA,h1n1pdm,2019_W26,2.45E-06,7.39E-44,2.45E-06,7.56E+31,2.45E-06,1
North,h1n1pdm,2019_W26,0.001655618,0.000346258,0.001656239,0.007888573,0.001657603,2
Northeast,h1n1pdm,2019_W26,0.002179984,0.000435314,0.002180738,0.01088009,0.00218241,2
Northwest,h1n1pdm,2019_W26,0.001480418,0.000257007,0.00148094,0.008497266,0.001482106,2
Southeast,h1n1pdm,2019_W26,0.00153303,0.000271728,0.001533567,0.008618609,0.001534763,2
Southwest,h1n1pdm,2019_W26,0.002269061,0.000367852,0.002269816,0.013947497,0.002271517,2
Ballard,h1n1pdm,2019_W27,0.001665089,0.000301203,0.001666202,0.009156504,0.00166857,2
Central,h1n1pdm,2019_W27,0.001825431,0.000349221,0.001826637,0.009492601,0.001829201,2
Delridge Neighborhoods,h1n1pdm,2019_W27,0.001415201,0.000201288,0.001416023,0.009900287,0.001417798,2
Downtown,h1n1pdm,2019_W27,0.002305946,0.000441442,0.002307393,0.011985607,0.002310475,2
East,h1n1pdm,2019_W27,0.00180722,0.000315228,0.001808332,0.010309219,0.001810709,2
Greater Duwamish,h1n1pdm,2019_W27,0.004185116,0.000775685,0.004187417,0.022476988,0.004192355,2
Lake Union,h1n1pdm,2019_W27,0.001035816,0.000190244,0.001036513,0.005610011,0.001037995,2
Magnolia/Queen Anne,h1n1pdm,2019_W27,0.002550211,0.000450875,0.002551726,0.014354257,0.002554968,2
NA,h1n1pdm,2019_W27,1.54E-06,2.02E-46,1.53E-06,1.08E+34,1.54E-06,1
North,h1n1pdm,2019_W27,0.000995577,0.000198638,0.000996312,0.004962189,0.000997865,1
Northeast,h1n1pdm,2019_W27,0.001351545,0.000256646,0.001352463,0.007080043,0.00135441,2
Northwest,h1n1pdm,2019_W27,0.000886656,0.000144976,0.00088724,0.005394022,0.000888487,1
Southeast,h1n1pdm,2019_W27,0.000928035,0.000155039,0.000928645,0.005525815,0.000929948,1
Southwest,h1n1pdm,2019_W27,0.001382742,0.000210248,0.001383593,0.009047368,0.001385422,2
Ballard,h1n1pdm,2019_W28,0.001014712,0.000171825,0.001015934,0.005942928,0.00101848,2
Central,h1n1pdm,2019_W28,0.001139858,0.000204792,0.001141237,0.006292182,0.001144105,2
Delridge Neighborhoods,h1n1pdm,2019_W28,0.000889667,0.000116235,0.000890553,0.006759506,0.000892418,1
Downtown,h1n1pdm,2019_W28,0.001474422,0.000265129,0.001476127,0.008134396,0.001479677,2
East,h1n1pdm,2019_W28,0.001145014,0.000186309,0.00114628,0.006982492,0.001148924,2
Greater Duwamish,h1n1pdm,2019_W28,0.002780153,0.000483678,0.002782998,0.015864497,0.002788941,2
Lake Union,h1n1pdm,2019_W28,0.000635407,0.000109173,0.000636178,0.003667594,0.000637781,1
Magnolia/Queen Anne,h1n1pdm,2019_W28,0.001642277,0.000271333,0.001644046,0.009864748,0.001647743,2
NA,h1n1pdm,2019_W28,9.57E-07,5.15E-49,9.56E-07,1.64E+36,9.58E-07,1
North,h1n1pdm,2019_W28,0.000595205,0.000111688,0.000596006,0.003143625,0.000597667,1
Northeast,h1n1pdm,2019_W28,0.000833076,0.000148354,0.000834104,0.004638995,0.000836241,1
Northwest,h1n1pdm,2019_W28,0.000527962,8.03E-05,0.000528573,0.00344514,0.000529849,1
Southeast,h1n1pdm,2019_W28,0.000558541,8.68E-05,0.000559189,0.003565073,0.000560541,1
Southwest,h1n1pdm,2019_W28,0.000837747,0.000117969,0.000838646,0.005903422,0.000840531,1
Ballard,h1n1pdm,2019_W29,0.000616627,9.62E-05,0.000617873,0.003901422,0.00062044,1
Central,h1n1pdm,2019_W29,0.000709758,0.000117828,0.000711213,0.004220248,0.000714209,1
Delridge Neighborhoods,h1n1pdm,2019_W29,0.000557713,6.60E-05,0.000558613,0.004662031,0.000560481,1
Downtown,h1n1pdm,2019_W29,0.000940088,0.000156233,0.00094194,0.005586274,0.000945751,1
East,h1n1pdm,2019_W29,0.000723411,0.000108118,0.00072475,0.00478271,0.000727513,1
Greater Duwamish,h1n1pdm,2019_W29,0.001841637,0.000295994,0.001844871,0.011328646,0.001851538,2
Lake Union,h1n1pdm,2019_W29,0.000388684,6.15E-05,0.000389473,0.002425407,0.0003911,1
Magnolia/Queen Anne,h1n1pdm,2019_W29,0.001054608,0.000160306,0.001056523,0.006856801,0.001060474,2
NA,h1n1pdm,2019_W29,5.94E-07,1.24E-51,5.94E-07,2.61E+38,5.95E-07,1
North,h1n1pdm,2019_W29,0.00035484,6.16E-05,0.000355646,0.002015625,0.000357304,1
Northeast,h1n1pdm,2019_W29,0.000512051,8.41E-05,0.000513116,0.003075378,0.000515308,1
Northwest,h1n1pdm,2019_W29,0.000313491,4.36E-05,0.000314089,0.002224115,0.000315324,1
Southeast,h1n1pdm,2019_W29,0.000335213,4.77E-05,0.000335855,0.002325182,0.000337182,1
Southwest,h1n1pdm,2019_W29,0.000506127,6.51E-05,0.000507018,0.003892198,0.000508863,1
Ballard,h1n1pdm,2019_W30,0.000374281,5.29E-05,0.000375466,0.002598577,0.000377895,1
Central,h1n1pdm,2019_W30,0.000441433,6.65E-05,0.000442861,0.002873193,0.000445783,1
Delridge Neighborhoods,h1n1pdm,2019_W30,0.000349212,3.69E-05,0.000350076,0.003257016,0.000351855,1
Downtown,h1n1pdm,2019_W30,0.000598702,9.03E-05,0.000600568,0.003894255,0.000604388,1
East,h1n1pdm,2019_W30,0.000456515,6.16E-05,0.000457838,0.003322952,0.000460551,1
Greater Duwamish,h1n1pdm,2019_W30,0.001218526,0.000177754,0.001221935,0.008210417,0.001228914,2
Lake Union,h1n1pdm,2019_W30,0.000237485,3.40E-05,0.00023824,0.001627445,0.000239788,1
Magnolia/Queen Anne,h1n1pdm,2019_W30,0.000676442,9.30E-05,0.000678375,0.004835169,0.000682337,1
NA,h1n1pdm,2019_W30,3.69E-07,2.84E-54,3.68E-07,4.36E+40,3.69E-07,1
North,h1n1pdm,2019_W30,0.000211297,3.33E-05,0.000212051,0.001312176,0.000213596,1
Northeast,h1n1pdm,2019_W30,0.000314367,4.68E-05,0.000315394,0.00206926,0.000317498,1
Northwest,h1n1pdm,2019_W30,0.000185927,2.33E-05,0.000186477,0.001455613,0.000187607,1
Southeast,h1n1pdm,2019_W30,0.000200947,2.58E-05,0.000201545,0.001537616,0.000202773,1
Southwest,h1n1pdm,2019_W30,0.000305423,3.53E-05,0.000306255,0.002600446,0.000307965,1
Ballard,h1n1pdm,2019_W31,0.000227108,2.85E-05,0.000228167,0.001759163,0.000230332,1
Central,h1n1pdm,2019_W31,0.00027446,3.68E-05,0.000275772,0.001989128,0.000278451,1
Delridge Neighborhoods,h1n1pdm,2019_W31,0.000218589,2.02E-05,0.000219376,0.00230849,0.000220989,1
Downtown,h1n1pdm,2019_W31,0.000381165,5.12E-05,0.000382925,0.00276067,0.000386518,1
East,h1n1pdm,2019_W31,0.000287994,3.45E-05,0.000289224,0.002345885,0.000291737,1
Greater Duwamish,h1n1pdm,2019_W31,0.000805982,0.000104727,0.000809343,0.006050249,0.000816199,1
Lake Union,h1n1pdm,2019_W31,0.000145056,1.84E-05,0.000145735,0.001109956,0.000147122,1
Magnolia/Queen Anne,h1n1pdm,2019_W31,0.000433741,5.29E-05,0.000435573,0.003465074,0.000439315,1
NA,h1n1pdm,2019_W31,2.29E-07,6.27E-57,2.28E-07,7.56E+42,2.29E-07,1
North,h1n1pdm,2019_W31,0.000125781,1.77E-05,0.000126442,0.000868884,0.000127793,1
Northeast,h1n1pdm,2019_W31,0.00019294,2.56E-05,0.000193869,0.001415614,0.000195767,1
Northwest,h1n1pdm,2019_W31,0.000110235,1.22E-05,0.000110713,0.000967417,0.000111691,1
Southeast,h1n1pdm,2019_W31,0.000120421,1.37E-05,0.000120946,0.001032715,0.000122022,1
Southwest,h1n1pdm,2019_W31,0.000184248,1.88E-05,0.000184983,0.001763547,0.000186488,1
